text,label,predicted_label
Sir Alex Ferguson is not easily won over but Gabriel Heinze may just have bucked the trend at Manchester United. The 6.9million Argentina defender had a debut to remember after only linking up with his new team-mates four days before the game.,Sports,?
 CAIRO (Reuters) - Rebels from Sudan''s Darfur region  Thursday rejected calls to disarm or confine their fighters to  their bases before a political solution to the conflict there  has been decided and implemented.,World,?
"&lt;p&gt;\&lt;/p&gt;&lt;p&gt; By Spencer Swartz&lt;/p&gt;&lt;p&gt; SAN FRANCISCO (Reuters) - PeopleSoft Inc. will push ahead\with a new marketing alliance with IBM and other initiatives\despite a recent court ruling that bolstered Oracle Corp.''s\\$7.7-billion hostile bid to acquire the company, PeopleSoft''s\CEO said on Tuesday.&lt;/p&gt;",Sci/Tech,?
"October 29, 2004 -- (WEB HOST INDUSTRY REVIEW) -- Internet service provider EarthLink (earthlink.com) announced on Friday that it has filed a new lawsuit in federal court in Atlanta as part of its continuing fight against spam.",Sci/Tech,?
"WASHINGTON - New federal overtime rules are in effect today, stripping overtime rights from some workers and granting them to others.",Business,?
"WASHINGTON - Legislation to extend several popular middle class tax cuts cleared a House-Senate conference and could be on President Bush''s desk within days, handing him a major legislative victory in the closing weeks of the presidential campaign.    The \$145.9 billion package marked the fourth significant tax cut package that the president has championed since taking office...",World,Sci/Tech
"Australian Gas Light Company has flagged the sale of its stake in New Zealand #39;s NGC Holdings, after the Australian energy retailer today reported an 18.",Business,?
"European supermarket chain Tesco is planning to extend its RFID rollout in time for the Christmas rush. The company, which began using the tracking technology in October last year, will be introducing the ",Sci/Tech,?
Newly-crowned Olympic 800m champion Kelly Holmes sets her sights on a historic Olympic double.,Sports,?
Play has begun in the Australian Masters at Huntingdale in Melbourne with around half the field of 120 players completing their first rounds.,Sports,?
"ONE OF THE brains behind the music industry #39;s moves to drag old ladies, children and other file-sharers through the courts has just lost a slavery case.",Sci/Tech,?
"LONDON -- After continuous computer failures forced the top civil servant of the U.K.''s Department of Work and Pensions'' Child Support Agency (CSA) to step down from his job this week, the government is considering scrapping a welfare case management and telephony system developed in large part by Electronic Data Systems (EDS).",Sci/Tech,?
Jets quarterback Chad Pennington will start Sunday''s game against the Houston Texans after sitting out the last three contests with a strained right rotator cuff.,Sports,?
"SAN FRANCISCO - IBM Corp. will soon begin shipping upgraded models of its HS20 and JS20 blade servers, including a new SCSI (small computer system interface) option for the HS20 that will double the number of SCSI blades that users can fit into a single chassis, the company announced Friday. The Armonk, New York, computer maker also announced new management software for the servers designed to make them cooler and easier to manage.",Sci/Tech,?
Dell will provide an enterprise networked server infrastructure consisting of dual Intel Xeon and four-way Intel Itanium processor-based PowerEdge servers.,Sci/Tech,?
"Jay Haas became the second-oldest player to be on the Ryder Cup team, joining Stewart Cink as the two captain''s picks Monday for a U.S. team that will try to regain the cup from Europe next month.",Sports,?
AP - Browns offensive guard Kelvin Garmon and defensive back Leigh Bodden are out for the season after sustaining injuries in Cleveland''s loss on Sunday in Baltimore.,Sports,?
"The halls of Unity Sports and Cultural Club in Dorchester will fill with food, water, and tents this week, as the Caribbean club becomes a collection site for supplies headed for hurricane-devastated Grenada.",World,?
"Maybe all you need to know about these Astros is that when someone mentioned the franchise #39;s history of first-round flameouts to Roger Clemens on Tuesday, he looked like he #39;d ",Sports,?
"Officials in the US are cracking down on an alleged distributor of Internet  quot;Spyware. quot; In the first suit of its kind, the US Federal Trade Commission (FTC) claims Seismic Entertainment and SmartBot, secretly installs programs on a users #39; computer without ",Sci/Tech,?
Those in charge of baseball''s statistics say Barry Bonds''s records will remain intact for now.,Sports,?
"Makybe Diva became the first mare to score a repeat victory in the Melbourne Cup at Flemington Racecourse on Tuesday, after which her trainer Lee Freedman said that she could be pointed to ",Sports,?
Some wireless gadgets pump music from a computer to a stereo or TV. Others take a broadband connection and make it available to any PC within range.,Sci/Tech,?
"Reuters - Russian President Vladimir Putin has told\key ministries to sign the Kyoto protocol on global warming in\a step toward salvaging the U.N. plan, international\environmentalists said Wednesday.",Sci/Tech,?
"AT amp;T (NYSE: T) is without a doubt facing many challenges to its business, and therefore, it #39;s been looking at some burgeoning areas for growth, like voice over Internet protocol (VoIP).",Sci/Tech,?
"AP - When Oakland Hills was selected as the site of the 35th Ryder Cup matches, the PGA of America chose more than one of America''s golfing jewels. They selected the one-time home of the man who helped usher the competition into its present-day prominence.",Sports,?
"AP - Emissions of sulfur dioxide, which causes acid rain, rose 4 percent in 2003, but probably will not compromise long-term air quality goals, the government reported Wednesday.",Sci/Tech,?
"NEW YORK - President Bush, trying to soften his image overseas as a heavy-handed unilateralist, is using his annual address to the United Nations to offer up a brighter vision of a planet with less hunger, disease and oppression.    Exactly six weeks before Election Day, Bush is equally concerned about his audience at home...",World,?
"WASHINGTON - Going against conventional wisdom, the Federal Reserve is raising interest rates in an election year. And it is Fed Chairman Alan Greenspan, a Republican, who is leading the charge even though an incumbent Republican in the White House is facing voter unrest about the state of the economy...",World,?
"There #39;s a whole new perspective on one of America #39;s most intense college football rivalries tonight. Oh, sure. Florida State is greeting hated Miami into the Atlantic Coast Conference.",Sports,?
Reuters - Up to 60 protected gray seals have been\killed off the west coast of Ireland in what a wildlife group\described as slaughter.,Sci/Tech,?
"Reuters - French technology firm\Thomson  on Monday said it would join Microsoft Corp.\and Time Warner Inc. in a venture to buy U.S.-based anti-piracy\software maker ContentGuard, a move that could defuse\objections by European regulators.",Sci/Tech,?
"HOUSTON, Oct. 1 -- NASA decided Friday to delay the spring 2005 launch of the first shuttle flight since Columbia disintegrated, citing hurricane damage and more work needed to implement safety recommendations.",Sci/Tech,?
Lindsay Davenport #39;s world number one ranking is in doubt after she failed to make the finals of the WTA Tour Championships in Los Angeles.,Sports,?
The first thing veteran Marine Corps Marathon runners will notice about this year''s course is an about-face.,Sports,?
"A Republican on how to survive in a Democratic town: This really is the greatest city in the world, but you are now behind enemy lines.",World,?
Steve Spurrier was hired at South Carolina yesterday after the school trustees #39; executive board approved a seven-year deal worth \$1.25 million a season for the former Florida football coach.,Sports,?
"Ending after midnight due to rain delays, Roger Federer finally put his second round robin match in the books early Thursday morning at the ATP Tennis Masters Cup in Houston, defeating Lleyton Hewitt for the fifth consecutive time 6-3, 6-4.",Sports,?
"The new DRX-710UL-T allows users to record up to four hours of high-quality MPEG-2 video or up to 8.5 GB of data, music and/or images on compatible DVDR DL media.",Sci/Tech,Sci/Tech
Reuters - The Atlanta Falcons\Monday signed Pro Bowl tight end Alge Crumpler to a six-year\contract extension.,Sports,?
Some 800 Palestinian detainees in Israel #39;s Ashkelon prison have suspended their 13-day-old hunger strike until Monday after some of their demands were met.,World,?
BP today announced record third-quarter profits of 2.14 billion on the back of soaring oil prices. The worlds second biggest oil firm said pro forma net earnings included a charge for exceptional items of 218 million.,Business,?
"A dominant defensive performance and a 21-point lead left the Indianapolis Colts with precious little to fret about at halftime Sunday at the RCA Dome, save the inconsequential.",Sports,?
